date,value1,value2,value3,value4,value5,value6
2009-10-05,,,,0.0,0.0,0.0
2009-10-12,,,0.001163755,0.0,0.0,0.0
2009-10-19,,,0.001268035,0.0,0.0,0.0
2009-10-26,,,0.001242665,0.0,0.0,0.0
2009-11-02,,,0.00125831,0.0,0.0,0.0
2009-11-09,,,0.0012481200000000001,0.0,0.0,0.0
2009-11-16,,,0.00112417,0.0,0.0,0.0
2009-11-23,,,0.00091482,0.0,0.0,0.0
2009-11-30,,,0.00077834,0.0,0.0,0.0
2009-12-07,,0.001133155,0.00066805,0.0,0.0,0.0
2009-12-14,,0.0010454605000000002,0.000620985,0.0,0.0,0.0
2009-12-21,,0.00101342995,0.00063025,0.0,0.0,0.0
2009-12-28,,0.00101342995,0.00067581,0.0,0.0,0.0
2010-01-04,,0.00101342995,0.00071822,0.0,0.0,0.0
2010-01-11,0.0008407825564499998,,0.0017591199999999999,1.0,0.0,1.0
2010-01-18,0.0019987243008049993,,0.0030989850000000003,0.0,0.0,0.0
2010-01-25,0.0023257908707245,,0.0032761500000000002,0.0,0.0,0.0
2010-02-01,0.0025294867836520496,,0.0035159249999999996,0.0,0.0,0.0
2010-02-08,0.0029408306052868456,,0.003924145,0.0,0.0,0.0
2010-02-15,0.003337039044758161,,0.004404440000000001,0.0,0.0,0.0
2010-02-22,0.0038504621402823446,,0.005002055,0.0,0.0,0.0
2010-03-01,0.00434589642625411,,0.005434605,0.0,0.0,0.0
2010-04-19,,0.004721515716371301,0.003,0.0,1.0,1.0
2010-04-26,,0.004549364144734171,0.003,0.0,0.0,0.0
2010-05-03,,0.004549364144734171,0.0032500000000000003,0.0,0.0,0.0
2010-05-10,,0.004549364144734171,0.00395,0.0,0.0,0.0
2010-05-17,,0.004549364144734171,0.0046,0.0,0.0,0.0
2010-05-24,,0.004549364144734171,0.00465,0.0,0.0,0.0
2010-06-07,0.00293270696617592,,0.0048000000000000004,1.0,0.0,1.0
2010-06-14,0.0033644362695583276,,0.005,0.0,0.0,0.0
2010-06-21,0.0033644362695583276,,0.0047,0.0,0.0,0.0
2010-06-28,0.0033644362695583276,,0.0059,0.0,0.0,0.0
2010-07-05,0.003996674040508021,,0.00625,0.0,0.0,0.0
2010-07-12,0.02294200663645722,,0.04892,0.0,0.0,0.0
2010-07-19,0.03352880597281149,,0.0707,0.0,0.0,0.0
2010-07-26,0.03352880597281149,,0.05555,0.0,0.0,0.0
2010-08-02,0.03352880597281149,,0.061700000000000005,0.0,0.0,0.0
2010-08-09,0.03352880597281149,,0.0631,0.0,0.0,0.0
2010-08-16,0.03352880597281149,,0.064595,0.0,0.0,0.0
2010-08-23,0.03352880597281149,,0.065,0.0,0.0,0.0
2010-08-30,0.03352880597281149,,0.0631,0.0,0.0,0.0
2010-09-06,0.03352880597281149,,0.0621,0.0,0.0,0.0
2010-09-13,0.04341994216494749,,0.06235,0.0,0.0,0.0
2010-09-20,0.04341994216494749,,0.06205,0.0,0.0,0.0
2010-09-27,0.04341994216494749,,0.061579999999999996,0.0,0.0,0.0
2010-10-04,0.04341994216494749,,0.078845,0.0,0.0,0.0
2010-10-11,0.04341994216494749,,0.0965,0.0,0.0,0.0
2010-10-18,0.04341994216494749,,0.10900499999999999,0.0,0.0,0.0
2010-10-25,0.04341994216494749,,0.141295,0.0,0.0,0.0
2010-11-01,0.07634589407217368,,0.26625,0.0,0.0,0.0
2010-11-08,0.07634589407217368,,0.31247,0.0,0.0,0.0
2010-11-15,0.07634589407217368,,0.277895,0.0,0.0,0.0
2010-11-22,0.07634589407217368,,0.273395,0.0,0.0,0.0
2010-11-29,0.07634589407217368,,0.23450000000000001,0.0,0.0,0.0
2010-12-06,0.07634589407217368,,0.2225,0.0,0.0,0.0
2010-12-13,0.07634589407217368,,0.22505,0.0,0.0,0.0
2010-12-20,0.07634589407217368,,0.25255,0.0,0.0,0.0
2010-12-27,0.07634589407217368,,0.275485,0.0,0.0,0.0
2011-01-03,0.09728204322408371,,0.3065,0.0,0.0,0.0
2011-01-10,0.15615383890167542,,0.35485,0.0,0.0,0.0
2011-01-17,0.15615383890167542,,0.41459500000000005,0.0,0.0,0.0
2011-01-24,0.17883610951035706,,0.46115,0.0,0.0,0.0
2011-01-31,0.33950249855932135,,0.688655,0.0,0.0,0.0
2011-02-07,0.5265522487033893,,0.97484,0.0,0.0,0.0
2011-02-14,0.5265522487033893,,0.9450000000000001,0.0,0.0,0.0
2011-02-21,0.5265522487033893,,0.86065,0.0,0.0,0.0
2011-02-28,0.5265522487033893,,0.894995,0.0,0.0,0.0
2011-03-07,0.5265522487033893,,0.8812450000000001,0.0,0.0,0.0
2011-03-14,0.5265522487033893,,0.816785,0.0,0.0,0.0
2011-03-21,0.5265522487033893,,0.791725,0.0,0.0,0.0
2011-03-28,0.5265522487033893,,0.7995,0.0,0.0,0.0
2011-04-04,0.5265522487033893,,0.75695,0.0,0.0,0.0
2011-04-11,0.5265522487033893,,0.92491,0.0,0.0,0.0
2011-04-18,0.7771999841856481,,1.38499,0.0,0.0,0.0
2011-04-25,1.3692089857670835,,2.332055,0.0,0.0,0.0
2011-05-02,1.890915587190375,,3.4823500000000003,0.0,0.0,0.0
2011-05-09,3.299524028471338,,5.428305,0.0,0.0,0.0
2011-05-16,3.465606625624204,,6.84,0.0,0.0,0.0
2011-05-23,4.002297963061783,,7.5600000000000005,0.0,0.0,0.0
2011-05-30,6.672672666755605,,12.57415,0.0,0.0,0.0
2011-06-06,8.393285400080046,,17.623199999999997,0.0,0.0,0.0
2011-06-13,8.393285400080046,,18.028950000000002,0.0,0.0,0.0
2011-06-27,8.393285400080046,,15.94525,0.0,0.0,0.0
2011-07-04,8.393285400080046,,15.17035,0.0,0.0,0.0
2011-07-11,8.393285400080046,,14.030000000000001,0.0,0.0,0.0
2011-07-18,8.393285400080046,,13.570005,0.0,0.0,0.0
2011-07-25,8.393285400080046,,13.665005,0.0,0.0,0.0
2011-08-01,,23.071728829481458,10.625150000000001,0.0,1.0,1.0
2011-08-08,,23.071728829481458,9.347850000000001,0.0,0.0,0.0
2011-08-15,,23.071728829481458,11.051675,0.0,0.0,0.0
2011-08-22,,22.074284866691983,10.19068,0.0,0.0,0.0
2011-08-29,,20.238722380022782,8.624095,0.0,0.0,0.0
2011-09-05,,17.899864642020507,6.996155,0.0,0.0,0.0
2011-09-12,,16.696435177818454,5.57,0.0,0.0,0.0
2011-09-19,,16.482837660036612,5.26605,0.0,0.0,0.0
2011-09-26,,14.816803894032951,5.1785,0.0,0.0,0.0
2011-10-03,,13.612173504629656,4.564945,0.0,0.0,0.0
2011-10-10,,12.52114615416669,3.828505,0.0,0.0,0.0
2011-10-17,,11.136551538750021,3.363555,0.0,0.0,0.0
2011-10-24,,10.97165538487502,3.1985,0.0,0.0,0.0
2011-10-31,,10.304110346387517,3.117295,0.0,0.0,0.0
2011-11-07,,9.611721311748765,2.977995,0.0,0.0,0.0
2011-11-14,,8.74172268057389,2.597865,0.0,0.0,0.0
2011-11-21,,8.1041719125165,2.339955,0.0,0.0,0.0
2011-11-28,,8.1041719125165,2.654,0.0,0.0,0.0
2011-12-05,,8.097869249138366,3.03958,0.0,0.0,0.0
2011-12-12,,7.746649324224529,3.221505,0.0,0.0,0.0
2011-12-19,,7.746649324224529,3.7089999999999996,0.0,0.0,0.0
2011-12-26,,7.746649324224529,4.74633,0.0,0.0,0.0
2012-01-02,,7.746649324224529,6.1885200000000005,0.0,0.0,0.0
2012-01-09,,7.746649324224529,7.042695,0.0,0.0,0.0
2012-01-16,,7.746649324224529,6.655735,0.0,0.0,0.0
2012-01-23,,7.746649324224529,5.84525,0.0,0.0,0.0
2012-01-30,,7.746649324224529,5.534405,0.0,0.0,0.0
2012-02-06,,7.746649324224529,5.5868400000000005,0.0,0.0,0.0
2012-02-13,,7.746649324224529,4.950685,0.0,0.0,0.0
2012-02-20,,7.746649324224529,4.64151,0.0,0.0,0.0
2012-02-27,,7.746649324224529,4.871005,0.0,0.0,0.0
2012-03-05,,7.746649324224529,4.865015,0.0,0.0,0.0
2012-03-12,,7.746649324224529,5.09417,0.0,0.0,0.0
2012-03-19,,7.746649324224529,4.902655,0.0,0.0,0.0
2012-03-26,,7.746649324224529,4.688505,0.0,0.0,0.0
2012-04-02,,7.746649324224529,4.787295,0.0,0.0,0.0
2012-04-09,,7.746649324224529,4.87941,0.0,0.0,0.0
2012-04-16,,7.746649324224529,5.08626,0.0,0.0,0.0
2012-04-23,,7.658886625627235,5.054235,0.0,0.0,0.0
2012-04-30,,7.4852554630645125,4.9818549999999995,0.0,0.0,0.0
2012-05-07,,7.27261641675806,4.98998,0.0,0.0,0.0
2012-05-14,,7.178654775082255,5.020455,0.0,0.0,0.0
2012-05-21,,7.0801912975740295,5.119479999999999,0.0,0.0,0.0
2012-05-28,,7.001842667816627,5.16755,0.0,0.0,0.0
2012-06-04,,7.001842667816627,5.3441399999999994,0.0,0.0,0.0
2012-06-11,,7.001842667816627,5.816055,0.0,0.0,0.0
2012-06-18,,7.001842667816627,6.27501,0.0,0.0,0.0
2012-06-25,,7.001842667816627,6.4895,0.0,0.0,0.0
2012-07-02,,7.001842667816627,6.699540000000001,0.0,0.0,0.0
2012-07-09,5.2625725312428635,,7.2062550000000005,1.0,0.0,1.0
2012-07-16,5.944358778118578,,8.016185,0.0,0.0,0.0
2012-07-23,5.944358778118578,,8.571185,0.0,0.0,0.0
2012-07-30,6.749723110276047,,9.790125,0.0,0.0,0.0
2012-08-06,7.983062799248444,,11.246929999999999,0.0,0.0,0.0
2012-08-13,7.983062799248444,,9.81195,0.0,0.0,0.0
2012-08-20,7.983062799248444,,9.304995,0.0,0.0,0.0
2012-08-27,7.983062799248444,,10.39705,0.0,0.0,0.0
2012-09-03,7.983062799248444,,10.615,0.0,0.0,0.0
2012-09-10,7.983062799248444,,11.445,0.0,0.0,0.0
2012-09-17,7.983062799248444,,12.031655,0.0,0.0,0.0
2012-09-24,7.983062799248444,,12.275500000000001,0.0,0.0,0.0
2012-10-01,7.983062799248444,,12.075005,0.0,0.0,0.0
2012-10-08,7.983062799248444,,11.818954999999999,0.0,0.0,0.0
2012-10-15,7.983062799248444,,11.603639999999999,0.0,0.0,0.0
2012-10-22,7.983062799248444,,11.16553,0.0,0.0,0.0
2012-10-29,7.983062799248444,,10.750045,0.0,0.0,0.0
2012-11-05,7.983062799248444,,10.834405,0.0,0.0,0.0
2012-11-12,7.983062799248444,,11.245764999999999,0.0,0.0,0.0
2012-11-19,8.033817115502284,,12.07339,0.0,0.0,0.0
2012-11-26,8.402154903952056,,12.491075,0.0,0.0,0.0
2012-12-03,9.15593841355685,,12.89601,0.0,0.0,0.0
2012-12-10,9.716082572201167,,13.34401,0.0,0.0,0.0
2012-12-17,9.716082572201167,,13.30601,0.0,0.0,0.0
2012-12-24,9.958926233482945,,13.410905,0.0,0.0,0.0
2012-12-31,10.13971761013465,,13.422535,0.0,0.0,0.0
2013-01-07,10.693940349121185,,13.814975,0.0,0.0,0.0
2013-01-14,11.525674814209065,,14.945,0.0,0.0,0.0
2013-01-21,13.030458332788161,,16.759104999999998,0.0,0.0,0.0
2013-01-28,14.654158499509345,,19.204105,0.0,0.0,0.0
2013-02-04,16.263758649558408,,22.284869999999998,0.0,0.0,0.0
2013-02-11,17.749303784602567,,25.392175,0.0,0.0,0.0
2013-02-18,21.13146240614231,,28.39499,0.0,0.0,0.0
2013-02-25,23.690110165528083,,32.194995,0.0,0.0,0.0
2013-03-04,28.778399148975275,,40.249995,0.0,0.0,0.0
2013-03-11,28.778399148975275,,46.7,0.0,0.0,0.0
2013-03-18,39.42385031066998,,59.45,0.0,0.0,0.0
2013-03-25,55.32664077960297,,82.26501,0.0,0.0,0.0
2013-04-01,82.21486020164267,,127.77551,0.0,0.0,0.0
2013-04-08,82.21486020164267,,126.91949,0.0,0.0,0.0
2013-04-15,82.21486020164267,,104.6,0.0,0.0,0.0
2013-04-22,82.21486020164267,,126.47222,0.0,0.0,0.0
2013-04-29,82.21486020164267,,125.19,0.0,0.0,0.0
2013-05-06,82.21486020164267,,115.37861000000001,0.0,0.0,0.0
2013-05-13,82.21486020164267,,118.66,0.0,0.0,0.0
2013-05-20,82.21486020164267,,128.0,0.0,0.0,0.0
2013-05-27,82.21486020164267,,128.0,0.0,0.0,0.0
2013-06-03,82.21486020164267,,111.468525,0.0,0.0,0.0
2013-06-10,82.21486020164267,,100.45,0.0,0.0,0.0
2013-06-17,82.21486020164267,,104.05000000000001,0.0,0.0,0.0
2013-06-24,82.21486020164267,,102.55501000000001,0.0,0.0,0.0
2013-07-01,,175.13590575071598,87.00444,0.0,1.0,1.0
2013-07-08,,175.13590575071598,85.45993,0.0,0.0,0.0
2013-07-15,,175.13590575071598,93.168995,0.0,0.0,0.0
2013-07-22,,175.13590575071598,95.38001,0.0,0.0,0.0
2013-07-29,,175.13590575071598,101.950045,0.0,0.0,0.0
2013-08-05,,175.13590575071598,105.06,0.0,0.0,0.0
2013-08-12,,175.13590575071598,109.19,0.0,0.0,0.0
2013-08-19,,175.13590575071598,117.75300999999999,0.0,0.0,0.0
2013-08-26,,175.13590575071598,134.060515,0.0,0.0,0.0
2013-09-02,,175.13590575071598,136.16253,0.0,0.0,0.0
2013-09-09,,175.13590575071598,132.30761,0.0,0.0,0.0
2013-09-16,,175.13590575071598,136.200005,0.0,0.0,0.0
2013-09-23,,175.13590575071598,139.39201,0.0,0.0,0.0
2013-09-30,,175.13590575071598,140.84701,0.0,0.0,0.0
2013-10-07,,175.13590575071598,142.27001,0.0,0.0,0.0
2013-10-14,96.21204730197333,,166.825,1.0,0.0,1.0
2013-10-21,120.496131071776,,196.56005,0.0,0.0,0.0
2013-10-28,130.2593134645984,,215.75500499999998,0.0,0.0,0.0
2013-11-04,181.51283211813853,,280.51550499999996,0.0,0.0,0.0
2013-11-11,250.19494890632473,,434.67505500000004,0.0,0.0,0.0
2013-11-18,381.8193000156922,,661.5,0.0,0.0,0.0
2013-11-25,589.7826950141231,,899.71279,0.0,0.0,0.0
2013-12-02,589.7826950141231,,904.500005,0.0,0.0,0.0
2013-12-09,589.7826950141231,,865.49,0.0,0.0,0.0
2013-12-16,589.7826950141231,,772.5,0.0,0.0,0.0
2013-12-23,589.7826950141231,,678.65,0.0,0.0,0.0
2013-12-30,589.7826950141231,,818.19,0.0,0.0,0.0
2014-01-06,589.7826950141231,,868.475,0.0,0.0,0.0
2014-01-13,589.7826950141231,,831.5699999999999,0.0,0.0,0.0
2014-01-20,589.7826950141231,,824.25,0.0,0.0,0.0
2014-01-27,589.7826950141231,,813.35,0.0,0.0,0.0
2014-02-03,589.7826950141231,,753.025,0.0,0.0,0.0
2014-02-10,589.7826950141231,,659.25,0.0,0.0,0.0
2014-02-17,589.7826950141231,,616.0,0.0,0.0,0.0
2014-02-24,,1078.423069776473,586.185905,0.0,1.0,1.0
2014-03-03,,1078.423069776473,602.25,0.0,0.0,0.0
2014-03-10,,1078.423069776473,635.76,0.0,0.0,0.0
2014-03-17,,1078.423069776473,595.0,0.0,0.0,0.0
2014-03-24,,1006.6125010803441,509.44415000000004,0.0,0.0,0.0
2014-03-31,,936.9107509723096,459.69,0.0,0.0,0.0
2014-04-07,,861.8076758750788,438.25,0.0,0.0,0.0
2014-04-14,,861.8076758750788,459.27505,0.0,0.0,0.0
2014-04-21,,861.8076758750788,465.67255,0.0,0.0,0.0
2014-04-28,,849.6910157129323,432.51565,0.0,0.0,0.0
2014-05-05,,817.3339141416391,438.27899950000005,0.0,0.0,0.0
2014-05-12,,788.7880227274752,442.42499999999995,0.0,0.0,0.0
2014-05-19,,788.7880227274752,510.795,0.0,0.0,0.0
2014-05-26,,788.7880227274752,600.4849999999999,0.0,0.0,0.0
2014-06-02,,788.7880227274752,645.335,0.0,0.0,0.0
2014-06-09,,788.7880227274752,626.2950000000001,0.0,0.0,0.0
2014-06-16,,788.7880227274752,598.505,0.0,0.0,0.0
2014-06-23,,788.7880227274752,602.6700000000001,0.0,0.0,0.0
2014-06-30,,788.7880227274752,619.44,0.0,0.0,0.0
2014-07-07,,788.7880227274752,633.625,0.0,0.0,0.0
2014-07-14,,788.7880227274752,626.8,0.0,0.0,0.0
2014-07-21,,788.7880227274752,607.775,0.0,0.0,0.0
2014-07-28,,788.7880227274752,588.605,0.0,0.0,0.0
2014-08-04,,788.7880227274752,587.8050000000001,0.0,0.0,0.0
2014-08-11,,756.0961452932161,542.685,0.0,0.0,0.0
2014-08-18,,729.1335307638944,504.195,0.0,0.0,0.0
2014-08-25,,728.7396776875049,494.61,0.0,0.0,0.0
2014-09-01,,699.9192099187545,478.86,0.0,0.0,0.0
2014-09-08,,679.7922889268791,478.19,0.0,0.0,0.0
2014-09-15,,643.5075600341911,438.16499999999996,0.0,0.0,0.0
2014-09-22,,622.034804030772,388.365,0.0,0.0,0.0
2014-09-29,,568.3418236276948,347.91499999999996,0.0,0.0,0.0
2014-10-06,,568.3418236276948,348.975,0.0,0.0,0.0
2014-10-13,,568.3418236276948,383.03499999999997,0.0,0.0,0.0
2014-10-20,,568.3418236276948,370.54499999999996,0.0,0.0,0.0
2014-10-27,,547.8386564821305,338.445,0.0,0.0,0.0
2014-11-03,,544.7962908339175,343.20500000000004,0.0,0.0,0.0
2014-11-10,,544.7962908339175,377.125,0.0,0.0,0.0
2014-11-17,,544.7962908339175,380.025,0.0,0.0,0.0
2014-11-24,,544.7962908339175,373.945,0.0,0.0,0.0
2014-12-01,,544.7962908339175,377.845,0.0,0.0,0.0
2014-12-08,,544.6191794745199,364.97,0.0,0.0,0.0
2014-12-15,,512.983261527068,337.245,0.0,0.0,0.0
2014-12-22,,498.30293537436114,319.065,0.0,0.0,0.0
2014-12-29,,466.29314183692503,290.575,0.0,0.0,0.0
2015-01-05,,455.0093276532325,265.655,0.0,0.0,0.0
2015-01-12,,407.1643948879093,239.28500000000003,0.0,0.0,0.0
2015-01-19,,407.1643948879093,232.855,0.0,0.0,0.0
2015-01-26,,407.1643948879093,240.82,0.0,0.0,0.0
2015-02-02,,407.1643948879093,225.35500000000002,0.0,0.0,0.0
2015-02-09,,407.1643948879093,230.005,0.0,0.0,0.0
2015-02-16,,407.1643948879093,235.92000000000002,0.0,0.0,0.0
2015-02-23,,407.1643948879093,249.45,0.0,0.0,0.0
2015-03-02,,407.1643948879093,269.03,0.0,0.0,0.0
2015-03-09,,407.1643948879093,281.24,0.0,0.0,0.0
2015-03-16,,407.1643948879093,277.765,0.0,0.0,0.0
2015-03-23,,401.60783054739505,255.67000000000002,0.0,0.0,0.0
2015-03-30,,389.4550474926556,251.7,0.0,0.0,0.0
2015-04-06,,382.74904274338996,248.565,0.0,0.0,0.0
2015-04-13,,355.96813846905104,229.185,0.0,0.0,0.0
2015-04-20,,350.0158246221459,220.99,0.0,0.0,0.0
2015-04-27,,349.8367421599313,230.14999999999998,0.0,0.0,0.0
2015-05-04,,349.8367421599313,240.70999999999998,0.0,0.0,0.0
2015-05-11,,345.2379111495444,238.47500000000002,0.0,0.0,0.0
2015-05-18,,335.98262003458996,238.60500000000002,0.0,0.0,0.0
2015-05-25,,328.289358031131,234.81,0.0,0.0,0.0
2015-06-01,,313.4604222280178,225.82,0.0,0.0,0.0
2015-06-08,,312.346380005216,228.415,0.0,0.0,0.0
2015-06-15,,312.346380005216,238.875,0.0,0.0,0.0
2015-06-22,,312.346380005216,246.48000000000002,0.0,0.0,0.0
2015-06-29,,312.346380005216,260.335,0.0,0.0,0.0
2015-07-06,,312.346380005216,291.48,0.0,0.0,0.0
2015-07-13,,312.346380005216,293.09000000000003,0.0,0.0,0.0
2015-07-20,,312.346380005216,284.025,0.0,0.0,0.0
2015-07-27,,312.346380005216,287.72,0.0,0.0,0.0
2015-08-03,,312.346380005216,274.01,0.0,0.0,0.0
2015-08-10,,312.346380005216,262.79499999999996,0.0,0.0,0.0
2015-08-17,,312.346380005216,244.21499999999997,0.0,0.0,0.0
2015-08-24,,312.346380005216,229.04500000000002,0.0,0.0,0.0
2015-08-31,,312.346380005216,235.48000000000002,0.0,0.0,0.0
2015-09-07,,312.346380005216,235.98000000000002,0.0,0.0,0.0
2015-09-14,,312.346380005216,231.615,0.0,0.0,0.0
2015-09-21,,312.346380005216,232.74,0.0,0.0,0.0
2015-09-28,,312.346380005216,236.435,0.0,0.0,0.0
2015-10-05,,312.346380005216,243.73000000000002,0.0,0.0,0.0
2015-10-12,,312.346380005216,256.465,0.0,0.0,0.0
2015-10-19,,312.346380005216,275.04,0.0,0.0,0.0
2015-10-26,221.46491930947334,,307.46500000000003,1.0,0.0,1.0
2015-11-02,283.34592737852597,,352.165,0.0,0.0,0.0
2015-11-09,283.34592737852597,,347.52,0.0,0.0,0.0
2015-11-16,283.34592737852597,,322.73,0.0,0.0,0.0
2015-11-23,283.34592737852597,,349.275,0.0,0.0,0.0
2015-11-30,283.34592737852597,,382.22,0.0,0.0,0.0
2015-12-07,283.34592737852597,,412.12,0.0,0.0,0.0
2015-12-14,290.8530430219712,,437.765,0.0,0.0,0.0
2015-12-21,290.8530430219712,,432.47,0.0,0.0,0.0
2015-12-28,290.8530430219712,,425.105,0.0,0.0,0.0
2016-01-04,298.260713363017,,438.99,0.0,0.0,0.0
2016-01-11,298.260713363017,,415.67999999999995,0.0,0.0,0.0
2016-01-18,298.260713363017,,392.44,0.0,0.0,0.0
2016-01-25,298.260713363017,,384.14,0.0,0.0,0.0
2016-02-01,298.260713363017,,368.79499999999996,0.0,0.0,0.0
2016-02-08,298.260713363017,,390.28,0.0,0.0,0.0
2016-02-15,298.260713363017,,424.395,0.0,0.0,0.0
2016-02-22,298.260713363017,,437.47,0.0,0.0,0.0
2016-02-29,298.260713363017,,419.105,0.0,0.0,0.0
2016-03-07,298.260713363017,,407.82,0.0,0.0,0.0
2016-03-14,298.260713363017,,411.625,0.0,0.0,0.0
2016-03-21,298.260713363017,,419.08500000000004,0.0,0.0,0.0
2016-03-28,298.260713363017,,423.97,0.0,0.0,0.0
2016-04-04,306.99141324977836,,421.155,0.0,0.0,0.0
2016-04-11,321.8162719248005,,424.91499999999996,0.0,0.0,0.0
2016-04-18,339.33714473232044,,445.765,0.0,0.0,0.0
2016-04-25,346.62193025908846,,457.22,0.0,0.0,0.0
2016-05-02,346.62193025908846,,455.495,0.0,0.0,0.0
2016-05-09,354.4208135098616,,458.885,0.0,0.0,0.0
2016-05-16,354.4208135098616,,447.71500000000003,0.0,0.0,0.0
2016-05-23,374.5663089429879,,484.2,0.0,0.0,0.0
2016-05-30,417.35817804868907,,551.995,0.0,0.0,0.0
2016-06-06,461.3118602438202,,623.005,0.0,0.0,0.0
2016-06-13,537.5096742194382,,719.64,0.0,0.0,0.0
2016-06-20,537.5096742194382,,703.36375,0.0,0.0,0.0
2016-06-27,537.5096742194382,,645.7973750000001,0.0,0.0,0.0
2016-07-04,537.5096742194382,,655.0075,0.0,0.0,0.0
2016-07-11,537.5096742194382,,665.6925,0.0,0.0,0.0
2016-07-18,537.5096742194382,,671.2570000000001,0.0,0.0,0.0
2016-07-25,537.5096742194382,,642.8925,0.0,0.0,0.0
2016-08-01,537.5096742194382,,609.18875,0.0,0.0,0.0
2016-08-08,537.5096742194382,,582.94,0.0,0.0,0.0
2016-08-15,537.5096742194382,,575.7762499999999,0.0,0.0,0.0
2016-08-22,537.5096742194382,,577.210375,0.0,0.0,0.0
