date,value1,value2,value3,value4,value5
2017-02-14,746966734.3225842,801770358.5246391,729264506.690752,773118297.4399529,18426746.28583561
2017-02-15,776379624.5276585,811868379.9599819,737402752.6647015,790705992.6189384,18426746.28583561
2017-02-16,786788122.9774361,825656481.2002869,712703808.5877724,777125534.8016949,18426746.28583561
2017-02-17,774178514.4618549,810851170.8452377,740705674.5328999,780667339.0460358,18426746.28583561
2017-02-18,783547066.6209564,809849386.1498108,722147454.1585941,767116570.7107334,18426746.28583561
2017-02-19,772790893.5326214,816991762.5502014,746503266.18017,789471652.2744484,29308412.74165441
2017-02-20,789618976.9447403,820063736.5028381,728093491.486763,767734347.9613152,29308412.74165441
2017-02-21,767212305.5278244,807394344.7449379,713893137.1051826,756459114.9403801,29308412.74165441
2017-02-22,758005029.4389572,797464098.5122643,726572893.0488663,768818823.7517853,29308412.74165441
2017-02-23,772311452.2766342,839556626.4618912,740027733.8347435,804525239.2310829,29308412.74165441
2017-02-24,798289777.2654343,858658315.5690689,697686707.9150505,778560431.1936073,29308412.74165441
2017-02-25,779197006.7835655,826619438.2183876,720093343.1911163,786530572.8961792,29308412.74165441
2017-02-26,790656997.2027626,828568874.1841278,756193799.007,804720704.5443802,37330690.44143048
2017-02-27,806828099.7661972,831116674.1768799,775388034.3412857,807833117.996273,37330690.44143048
2017-02-28,807621173.8812714,871233304.6176109,752985286.018692,831913846.3524208,37330690.44143048
2017-03-01,831109331.4146347,1010769817.5701675,789211378.5646515,897452142.6462975,37330690.44143048
2017-03-02,895900219.6286812,1137196047.4648628,820505630.6847076,951418323.4986534,37330690.44143048
2017-03-03,946110219.8562546,1080983123.8249512,883138356.8435287,1013820887.132431,37330690.44143048
2017-03-04,1016365659.7661209,1051672419.1387749,925938305.5067482,962162219.9218445,37330690.44143048
2017-03-05,967613309.415741,1035990880.8430862,915140160.5611801,990711790.099144,60868026.93279329
2017-03-06,983294964.4611778,1057114082.8013916,949757819.0301094,1026323542.9529266,60868026.93279329
2017-03-07,1028524206.8851662,1077539140.5963478,920074425.518116,1011682526.5284386,60868026.93279329
2017-03-08,1008298090.7064781,1042058851.8275223,917979510.6939278,940478197.4960327,60868026.93279329
2017-03-09,935988606.6453705,1069873181.5010681,910111559.3200684,1014848017.7073021,60868026.93279329
2017-03-10,1015742682.4598045,1223565290.38089,791756001.6380539,997615676.4858627,60868026.93279329
2017-03-11,992202623.7466698,1241444938.1942368,949531494.3435097,1196637910.85215,60868026.93279329
2017-03-12,1195633665.7752228,1351159253.103119,1105347022.083706,1287011169.4123306,170259466.3755015
2017-03-13,1283450842.9191666,1418455345.5420647,1195849588.0834503,1321910575.0445442,170259466.3755015
2017-03-14,1318428948.4353065,1532732540.5406609,1254840377.6456947,1419213630.6685524,170259466.3755015
2017-03-15,1417622350.8051414,1595963624.9473763,1356228058.1661034,1505901719.385048,170259466.3755015
2017-03-16,1505259018.8501015,1660230560.5524216,1251006493.2544289,1506601396.313446,170259466.3755015
2017-03-17,1502991059.6306496,1755674895.0667267,1283606196.4413605,1512487378.6515045,170259466.3755015
2017-03-18,1515682660.8307114,2015279554.6887245,1291009041.645422,1614618673.164896,170259466.3755015
2017-03-19,1616907169.2973423,1934379443.9813118,1450905278.8562183,1683236045.041069,520552102.333794
2017-03-20,1676696063.2031403,1840922469.8513165,1532226397.4877052,1630424150.4511375,520552102.333794
2017-03-21,1627857379.5139961,1814640540.354416,1431425646.0850945,1601264365.0666466,520552102.333794
2017-03-22,1608225027.3519325,1859885100.1046677,1401287419.884203,1657929144.1410084,520552102.333794
2017-03-23,1656286882.9048557,1886225330.425375,1466443809.9143257,1797678607.5393066,520552102.333794
2017-03-24,1783142531.332138,2067384865.2611046,1502038944.2138405,1727640713.6125603,520552102.333794
2017-03-25,1736205261.7562408,1874561136.2018528,1507085700.066927,1641333400.993946,520552102.333794
2017-03-26,1660746844.4304028,1808788064.6227684,1542994862.8271008,1683554064.4751797,257989383.9267673
2017-03-27,1681848157.6314754,1890178679.9052658,1444846065.4247074,1656627150.1075726,257989383.9267673
2017-03-28,1636496517.8829594,1887771094.2686844,1539610044.0416718,1739333956.9618187,257989383.9267673
2017-03-29,1738852878.9909286,1907118237.1228142,1602384485.8727493,1746415861.2458897,257989383.9267673
2017-03-30,1752713510.874178,2046839433.761055,1629966438.8554726,1898634959.5164566,257989383.9267673
2017-03-31,1885584006.403057,2396809178.909691,1669220970.013752,2122804878.080639,257989383.9267673
2017-04-01,2139287194.7857704,2319489138.6066513,1943235234.51725,2164167484.292511,257989383.9267673
2017-04-02,2170315020.6654587,4071872677.8884354,1396515968.5567741,3512507306.1502647,229491907.09700966
2017-04-03,3509802789.4770584,3754715013.75045,1924841184.5939217,2477678563.4618416,229491907.09700966
2017-04-04,2487430281.8123055,3048281888.141056,2147292067.7453957,2735095061.2351494,229491907.09700966
2017-04-05,2740690119.6183434,2995268911.257145,2487024458.3496437,2641025306.0223427,229491907.09700966
2017-04-06,2638189954.625103,2811564666.3328667,2196428530.153679,2481269149.6647644,229491907.09700966
2017-04-07,2460378255.720043,2767415282.695446,2307929233.3751144,2611711168.2969856,229491907.09700966
2017-04-08,2611539690.4547005,2773139433.353592,2490050166.9028206,2605277778.7275505,229491907.09700966
2017-04-09,2626449499.6158447,2722731313.5440216,2405181709.8545074,2548711889.675785,161903023.7049669
2017-04-10,2562102766.092289,2681920975.2901382,2424962330.9937134,2537636197.725094,161903023.7049669
2017-04-11,2543606379.058563,2634621341.4116364,2389075962.900276,2488385997.190628,161903023.7049669
2017-04-12,2483082151.8222656,2696831859.7146187,2411134417.585434,2613633194.2965584,161903023.7049669
2017-04-13,2613314023.432186,2826646360.968109,2463661383.81995,2649611486.485241,161903023.7049669
2017-04-14,2650469606.3739166,2763330225.555294,2474974409.8733826,2604933395.488209,161903023.7049669
2017-04-15,2602129378.3602104,2834423187.51252,2543878790.728863,2694477571.235935,161903023.7049669
